Version;Filename;LOC;Age;Num. Revisions;ChangeSet;Average ChangeSet;MAX ChangeSet;Number of Authors;LOC Added;Average Loc Added;Buggyness
1;client/src/main/java/org/apache/syncope/client/validation/SyncopeClientCompositeErrorException.java;102;39.57142857142857;3;2517;839.0;1057;3;103;34.333333333333336;no
1;client/src/main/java/org/apache/syncope/client/validation/SyncopeClientErrorHandler.java;99;39.57142857142857;3;2626;875.3333333333334;1057;2;94;31.333333333333332;no
1;client/src/main/java/org/apache/syncope/client/validation/SyncopeClientException.java;81;39.57142857142857;2;2144;1072.0;1087;2;75;37.5;no
1;client/src/main/java/org/apache/syncope/types/AbstractPolicySpec.java;35;39.57142857142857;2;2144;1072.0;1087;2;29;14.5;no
1;client/src/main/java/org/apache/syncope/types/AccountPolicySpec.java;181;39.57142857142857;2;2144;1072.0;1087;2;175;87.5;no
1;client/src/main/java/org/apache/syncope/types/AttributableType.java;33;39.57142857142857;4;2711;677.75;1057;2;32;8.0;no
1;client/src/main/java/org/apache/syncope/types/AuditElements.java;250;39.57142857142857;4;2544;636.0;1057;2;248;62.0;no
1;client/src/main/java/org/apache/syncope/types/AuditLoggerName.java;104;39.57142857142857;5;2950;590.0;1057;2;108;21.6;no
1;client/src/main/java/org/apache/syncope/types/CipherAlgorithm.java;43;39.57142857142857;3;2437;812.3333333333334;1057;3;42;14.0;yes
1;client/src/main/java/org/apache/syncope/types/ConflictResolutionAction.java;37;39.57142857142857;2;2144;1072.0;1087;2;31;15.5;no
1;client/src/main/java/org/apache/syncope/types/ConnConfPropSchema.java;103;39.57142857142857;4;2759;689.75;1057;3;119;29.75;no
1;client/src/main/java/org/apache/syncope/types/ConnConfProperty.java;72;39.57142857142857;3;2628;876.0;1057;2;81;27.0;no
1;client/src/main/java/org/apache/syncope/types/ConnParameterType.java;43;39.57142857142857;2;2144;1072.0;1087;2;37;18.5;no
1;client/src/main/java/org/apache/syncope/types/ConnectorCapability.java;41;39.57142857142857;2;2144;1072.0;1087;2;35;17.5;no
1;client/src/main/java/org/apache/syncope/types/EntityViolationType.java;75;39.57142857142857;5;2700;540.0;1057;2;100;20.0;no
1;client/src/main/java/org/apache/syncope/types/IntMappingType.java;164;39.57142857142857;4;2643;660.75;1057;3;204;51.0;no
1;client/src/main/java/org/apache/syncope/types/PasswordPolicySpec.java;359;39.57142857142857;2;2144;1072.0;1087;2;353;176.5;no
1;client/src/main/java/org/apache/syncope/types/PolicyType.java;55;39.57142857142857;2;2144;1072.0;1087;2;49;24.5;no
1;client/src/main/java/org/apache/syncope/types/PropagationMode.java;32;39.57142857142857;2;2144;1072.0;1087;2;26;13.0;no
1;client/src/main/java/org/apache/syncope/types/PropagationOperation.java;32;32.142857142857146;2;1616;808.0;988;1;26;13.0;no
1;client/src/main/java/org/apache/syncope/types/PropagationTaskExecStatus.java;48;39.57142857142857;2;2144;1072.0;1087;2;42;21.0;no
1;client/src/main/java/org/apache/syncope/types/ReportExecExportFormat.java;34;39.57142857142857;2;2144;1072.0;1087;2;28;14.0;no
1;client/src/main/java/org/apache/syncope/types/ReportExecStatus.java;34;39.57142857142857;2;2144;1072.0;1087;2;28;14.0;no
1;client/src/main/java/org/apache/syncope/types/SchemaType.java;49;39.57142857142857;2;2144;1072.0;1087;2;43;21.5;no
1;client/src/main/java/org/apache/syncope/types/SyncPolicySpec.java;68;39.57142857142857;3;2603;867.6666666666666;1057;2;92;30.666666666666668;no
1;client/src/main/java/org/apache/syncope/types/SyncopeClientExceptionType.java;105;39.57142857142857;3;2580;860.0;1057;2;100;33.333333333333336;no
