Version;Filename;LOC;Age;Num. Revisions;ChangeSet;Average ChangeSet;MAX ChangeSet;Number of Authors;LOC Added;Average Loc Added;Buggyness
4.5.0;bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/LocalBookiesRegistry.java;50;86.28571428571429;4;2217;554.25;1001;3;13;3.25;true
4.5.0;bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/LongPollReadEntryProcessorV3.java;232;93.28571428571429;6;7562;1260.3333333333333;3144;4;46;7.666666666666667;false
4.5.0;bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/PacketProcessorBase.java;67;226.85714285714286;9;8551;950.1111111111111;2904;6;24;2.6666666666666665;true
4.5.0;bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/PacketProcessorBaseV3.java;64;226.85714285714286;11;8891;808.2727272727273;2904;5;22;2.0;true
4.5.0;bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/PerChannelBookieClient.java;579;469.42857142857144;115;16439;142.94782608695652;3197;28;3195;27.782608695652176;true
4.5.0;bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/PerChannelBookieClientFactory.java;43;259.7142857142857;4;7712;1928.0;3158;4;4;1.0;true
4.5.0;bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/PerChannelBookieClientPool.java;54;259.7142857142857;9;9264;1029.3333333333333;3158;9;5;0.5555555555555556;true
4.5.0;bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/ReadEntryProcessor.java;139;247.0;18;10329;573.8333333333334;3145;8;126;7.0;true
4.5.0;bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/ReadEntryProcessorV3.java;166;247.0;15;10035;669.0;3144;9;145;9.666666666666666;true
4.5.0;bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/ReadLacProcessorV3.java;114;95.14285714285714;8;7687;960.875;2904;6;26;3.25;true
4.5.0;bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/ReadLastConfirmedAndEntryContext.java;72;0.0;1;547;547.0;547;1;0;0.0;false
4.5.0;bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/RequestUtils.java;44;48.857142857142854;4;5416;1354.0;2369;4;7;1.75;false
4.5.0;bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/ResponseBuilder.java;46;246.14285714285714;5;2775;555.0;915;3;14;2.8;true
4.5.0;bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/ServerStats.java;154;362.14285714285717;5;6501;1300.2;2227;5;168;33.6;true
4.5.0;bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/WriteEntryProcessor.java;104;226.85714285714286;17;9500;558.8235294117648;2904;8;80;4.705882352941177;true
4.5.0;bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/WriteEntryProcessorV3.java;149;226.85714285714286;18;9696;538.6666666666666;2904;10;38;2.111111111111111;true
4.5.0;bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/WriteLacProcessorV3.java;119;95.14285714285714;11;8395;763.1818181818181;2904;7;32;2.909090909090909;true
4.5.0;bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/Auditor.java;240;363.14285714285717;52;13413;257.9423076923077;3194;21;779;14.98076923076923;true
4.5.0;bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/AuditorElector.java;275;328.2857142857143;23;11137;484.2173913043478;2955;12;139;6.043478260869565;true
4.5.0;bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/AutoRecoveryMain.java;273;366.0;31;12117;390.8709677419355;3199;12;187;6.032258064516129;true
4.5.0;bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/BookieLedgerIndexer.java;145;348.14285714285717;12;9780;815.0;3147;6;67;5.583333333333333;true
4.5.0;bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/ReplicationEnableCb.java;62;269.2857142857143;3;2759;919.6666666666666;1006;3;6;2.0;true
4.5.0;bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/ReplicationException.java;69;317.42857142857144;7;7425;1060.7142857142858;2559;4;11;1.5714285714285714;true
4.5.0;bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/ReplicationStats.java;41;264.57142857142856;12;9697;808.0833333333334;3199;5;24;2.0;true
4.5.0;bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/ReplicationWorker.java;295;370.57142857142856;46;13618;296.04347826086956;3199;18;491;10.673913043478262;true
4.5.0;bookkeeper-server/src/main/java/org/apache/bookkeeper/sasl/JAASCredentialsContainer.java;48;27.142857142857142;2;2001;1000.5;1020;2;0;0.0;false
4.5.0;bookkeeper-server/src/main/java/org/apache/bookkeeper/sasl/SASLBookieAuthProvider.java;79;27.142857142857142;4;2323;580.75;981;4;4;1.0;false
4.5.0;bookkeeper-server/src/main/java/org/apache/bookkeeper/sasl/SASLBookieAuthProviderFactory.java;223;38.714285714285715;5;4279;855.8;1734;5;4;0.8;false
4.5.0;bookkeeper-server/src/main/java/org/apache/bookkeeper/sasl/SASLClientAuthProvider.java;107;27.142857142857142;4;2323;580.75;981;4;2;0.5;false
4.5.0;bookkeeper-server/src/main/java/org/apache/bookkeeper/sasl/SASLClientProviderFactory.java;162;38.714285714285715;5;4279;855.8;1734;5;10;2.0;false
4.5.0;bookkeeper-server/src/main/java/org/apache/bookkeeper/sasl/SaslClientState.java;186;113.42857142857143;4;7116;1779.0;3193;4;8;2.0;false
4.5.0;bookkeeper-server/src/main/java/org/apache/bookkeeper/sasl/SaslConstants.java;94;113.42857142857143;3;7025;2341.6666666666665;3193;3;2;0.6666666666666666;false
4.5.0;bookkeeper-server/src/main/java/org/apache/bookkeeper/sasl/SaslServerState.java;244;114.57142857142857;4;7120;1780.0;3193;4;12;3.0;false
4.5.0;bookkeeper-server/src/main/java/org/apache/bookkeeper/sasl/TGTRefreshThread.java;278;38.714285714285715;4;4048;1012.0;1734;4;6;1.5;false
4.5.0;bookkeeper-server/src/main/java/org/apache/bookkeeper/shims/zk/ZooKeeperServerShim.java;66;0.0;1;498;498.0;498;1;0;0.0;false
4.5.0;bookkeeper-server/src/main/java/org/apache/bookkeeper/shims/zk/ZooKeeperServerShimFactory.java;41;21.285714285714285;2;1756;878.0;882;1;0;0.0;false
4.5.0;bookkeeper-server/src/main/java/org/apache/bookkeeper/shims/zk/ZooKeeperServerShimImpl.java;69;37.714285714285715;3;4003;1334.3333333333333;1734;2;3;1.0;false
4.5.0;bookkeeper-server/src/main/java/org/apache/bookkeeper/stats/AlertStatsLogger.java;85;21.285714285714285;2;1755;877.5;882;1;2;1.0;false
4.5.0;bookkeeper-server/src/main/java/org/apache/bookkeeper/streaming/LedgerInputStream.java;179;343.2857142857143;6;3741;623.5;892;4;21;3.5;true
4.5.0;bookkeeper-server/src/main/java/org/apache/bookkeeper/streaming/LedgerOutputStream.java;154;438.14285714285717;7;9014;1287.7142857142858;3194;5;19;2.7142857142857144;true
4.5.0;bookkeeper-server/src/main/java/org/apache/bookkeeper/tls/SecurityException.java;40;16.857142857142858;2;1659;829.5;969;2;0;0.0;false
4.5.0;bookkeeper-server/src/main/java/org/apache/bookkeeper/tls/SecurityHandlerFactory.java;41;74.85714285714286;3;6290;2096.6666666666665;2977;3;7;2.3333333333333335;false
4.5.0;bookkeeper-server/src/main/java/org/apache/bookkeeper/tls/SecurityProviderFactoryFactory.java;51;69.0;4;6463;1615.75;2903;3;9;2.25;false
4.5.0;bookkeeper-server/src/main/java/org/apache/bookkeeper/tls/TLSContextFactory.java;299;137.14285714285714;10;8634;863.4;3197;7;114;11.4;false
4.5.0;bookkeeper-server/src/main/java/org/apache/bookkeeper/tools/BookKeeperTools.java;769;333.7142857142857;11;3777;343.3636363636364;952;5;844;76.72727272727273;true
4.5.0;bookkeeper-server/src/main/java/org/apache/bookkeeper/util/BookKeeperConstants.java;51;345.14285714285717;13;10454;804.1538461538462;3193;7;4;0.3076923076923077;true
4.5.0;bookkeeper-server/src/main/java/org/apache/bookkeeper/util/DaemonThreadFactory.java;45;216.42857142857142;2;2498;1249.0;1513;2;1;0.5;true
4.5.0;bookkeeper-server/src/main/java/org/apache/bookkeeper/util/DirectMemoryUtils.java;63;87.0;2;2022;1011.0;1037;2;4;2.0;true
4.5.0;bookkeeper-server/src/main/java/org/apache/bookkeeper/util/DiskChecker.java;172;357.57142857142856;11;10095;917.7272727272727;3198;9;72;6.545454545454546;true
4.5.0;bookkeeper-server/src/main/java/org/apache/bookkeeper/util/DoubleByteBuf.java;475;39.714285714285715;9;4485;498.3333333333333;1730;6;505;56.111111111111114;true
4.5.0;bookkeeper-server/src/main/java/org/apache/bookkeeper/util/EntryFormatter.java;83;336.85714285714283;7;8235;1176.4285714285713;2903;5;27;3.857142857142857;true
4.5.0;bookkeeper-server/src/main/java/org/apache/bookkeeper/util/HardLink.java;671;309.85714285714283;5;5164;1032.8;1734;4;171;34.2;true
4.5.0;bookkeeper-server/src/main/java/org/apache/bookkeeper/util/HexDumpEntryFormatter.java;59;44.142857142857146;3;2315;771.6666666666666;1009;3;1;0.3333333333333333;true
4.5.0;bookkeeper-server/src/main/java/org/apache/bookkeeper/util/IOUtils.java;61;334.57142857142856;7;8240;1177.142857142857;2791;6;11;1.5714285714285714;true
4.5.0;bookkeeper-server/src/main/java/org/apache/bookkeeper/util/LocalBookKeeper.java;215;435.57142857142856;42;13932;331.7142857142857;3193;20;510;12.142857142857142;true
4.5.0;bookkeeper-server/src/main/java/org/apache/bookkeeper/util/Main.java;60;339.7142857142857;5;2549;509.8;982;5;60;12.0;true
4.5.0;bookkeeper-server/src/main/java/org/apache/bookkeeper/util/MathUtils.java;44;341.14285714285717;10;4247;424.7;869;8;119;11.9;true
4.5.0;bookkeeper-server/src/main/java/org/apache/bookkeeper/util/NativeIO.java;138;229.57142857142858;5;3046;609.2;1512;4;41;8.2;true
4.5.0;bookkeeper-server/src/main/java/org/apache/bookkeeper/util/OrderedSafeExecutor.java;104;365.57142857142856;18;8596;477.55555555555554;2274;10;694;38.55555555555556;true
4.5.0;bookkeeper-server/src/main/java/org/apache/bookkeeper/util/ReflectionUtils.java;135;336.0;5;7243;1448.6;2903;3;184;36.8;true
4.5.0;bookkeeper-server/src/main/java/org/apache/bookkeeper/util/SafeRunnable.java;44;348.7142857142857;6;3397;566.1666666666666;985;5;36;6.0;true
4.5.0;bookkeeper-server/src/main/java/org/apache/bookkeeper/util/Shell.java;683;297.57142857142856;6;8648;1441.3333333333333;3015;5;281;46.833333333333336;true
4.5.0;bookkeeper-server/src/main/java/org/apache/bookkeeper/util/SnapshotMap.java;137;258.14285714285717;2;2333;1166.5;1348;2;5;2.5;true
4.5.0;bookkeeper-server/src/main/java/org/apache/bookkeeper/util/StringEntryFormatter.java;53;285.85714285714283;3;2750;916.6666666666666;1009;3;5;1.6666666666666667;true
4.5.0;bookkeeper-server/src/main/java/org/apache/bookkeeper/util/StringUtils.java;100;374.14285714285717;11;8357;759.7272727272727;2463;9;77;7.0;true
4.5.0;bookkeeper-server/src/main/java/org/apache/bookkeeper/util/SubTreeCache.java;172;22.857142857142858;2;2004;1002.0;1019;2;19;9.5;true
4.5.0;bookkeeper-server/src/main/java/org/apache/bookkeeper/util/Tool.java;49;285.85714285714283;3;2721;907.0;1003;3;5;1.6666666666666667;true
4.5.0;bookkeeper-server/src/main/java/org/apache/bookkeeper/util/ZeroBuffer.java;79;301.85714285714283;4;7824;1956.0;3193;4;7;1.75;true
4.5.0;bookkeeper-server/src/main/java/org/apache/bookkeeper/util/ZkUtils.java;100;389.42857142857144;16;10553;659.5625;3158;9;127;7.9375;true
4.5.0;bookkeeper-server/src/main/java/org/apache/bookkeeper/util/collections/ConcurrentLongHashMap.java;500;89.14285714285714;6;6996;1166.0;2553;4;15;2.5;true
4.5.0;bookkeeper-server/src/main/java/org/apache/bookkeeper/util/collections/ConcurrentLongHashSet.java;427;89.14285714285714;4;5994;1498.5;2553;3;17;4.25;true
4.5.0;bookkeeper-server/src/main/java/org/apache/bookkeeper/util/collections/ConcurrentLongLongHashMap.java;729;89.14285714285714;4;5994;1498.5;2553;3;22;5.5;true
4.5.0;bookkeeper-server/src/main/java/org/apache/bookkeeper/util/collections/ConcurrentLongLongPairHashMap.java;556;89.14285714285714;4;5994;1498.5;2553;3;24;6.0;true
4.5.0;bookkeeper-server/src/main/java/org/apache/bookkeeper/util/collections/ConcurrentOpenHashMap.java;499;89.14285714285714;4;5994;1498.5;2553;3;15;3.75;true
4.5.0;bookkeeper-server/src/main/java/org/apache/bookkeeper/util/collections/ConcurrentOpenHashSet.java;422;89.14285714285714;4;5994;1498.5;2553;3;14;3.5;true
4.5.0;bookkeeper-server/src/main/java/org/apache/bookkeeper/util/collections/GrowableArrayBlockingQueue.java;365;29.571428571428573;2;2022;1011.0;1037;2;2;1.0;false
4.5.0;bookkeeper-server/src/main/java/org/apache/bookkeeper/versioning/Version.java;38;279.57142857142856;3;2237;745.6666666666666;1188;2;11;3.6666666666666665;true
4.5.0;bookkeeper-server/src/main/java/org/apache/bookkeeper/versioning/Versioned.java;51;279.57142857142856;2;2040;1020.0;1158;2;21;10.5;true
4.5.0;bookkeeper-server/src/main/java/org/apache/bookkeeper/zookeeper/BoundExponentialBackoffRetryPolicy.java;47;0.0;1;841;841.0;841;1;0;0.0;true
4.5.0;bookkeeper-server/src/main/java/org/apache/bookkeeper/zookeeper/ExponentialBackoffRetryPolicy.java;53;166.71428571428572;3;2409;803.0;1384;3;1;0.3333333333333333;true
4.5.0;bookkeeper-server/src/main/java/org/apache/bookkeeper/zookeeper/RetryPolicy.java;61;166.71428571428572;2;2266;1133.0;1384;2;4;2.0;true
4.5.0;bookkeeper-server/src/main/java/org/apache/bookkeeper/zookeeper/ZooKeeperClient.java;1052;243.42857142857142;8;9359;1169.875;3145;6;321;40.125;true
4.5.0;bookkeeper-server/src/main/java/org/apache/bookkeeper/zookeeper/ZooKeeperWatcherBase.java;100;261.2857142857143;7;3725;532.1428571428571;882;5;22;3.142857142857143;true
4.5.0;bookkeeper-server/src/main/java/org/apache/bookkeeper/zookeeper/ZooWorker.java;153;166.71428571428572;3;2409;803.0;1384;3;28;9.333333333333334;true
4.5.0;bookkeeper-server/src/test/java/org/apache/bookkeeper/auth/TestAuth.java;660;176.42857142857142;11;9042;822.0;3194;10;201;18.272727272727273;true
4.5.0;bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/AdvertisedAddressTest.java;106;36.0;5;5189;1037.8;2314;4;7;1.4;true
4.5.0;bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/BookieAccessor.java;42;257.57142857142856;6;3555;592.5;1030;4;6;1.0;true
4.5.0;bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/BookieInitializationTest.java;263;381.0;52;13771;264.8269230769231;3199;19;634;12.192307692307692;true
4.5.0;bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/BookieJournalTest.java;400;421.14285714285717;33;12633;382.8181818181818;3196;13;338;10.242424242424242;true
4.5.0;bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/BookieShutdownTest.java;77;243.57142857142858;8;5462;682.75;1734;6;12;1.5;true
4.5.0;bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/BookieStorageThresholdTest.java;261;88.42857142857143;7;8399;1199.857142857143;3015;5;50;7.142857142857143;true
4.5.0;bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/BookieThreadTest.java;90;209.57142857142858;3;2973;991.0;1269;2;3;1.0;true
4.5.0;bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/CompactionByBytesTest.java;33;23.0;2;2018;1009.0;1032;2;0;0.0;false
4.5.0;bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/CompactionByEntriesTest.java;33;23.0;2;2018;1009.0;1032;2;0;0.0;false
4.5.0;bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/CompactionTest.java;323;384.14285714285717;56;13759;245.69642857142858;3193;20;401;7.160714285714286;true
4.5.0;bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/CookieTest.java;305;317.2857142857143;22;8969;407.6818181818182;2314;7;290;13.181818181818182;true
4.5.0;bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/CreateNewLogTest.java;109;377.42857142857144;17;11408;671.0588235294117;3196;8;54;3.176470588235294;true
4.5.0;bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/EnableZkSecurityBasicTest.java;132;54.285714285714285;6;5869;978.1666666666666;2314;5;12;2.0;true
4.5.0;bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/EntryLogTest.java;96;425.0;45;13496;299.9111111111111;3206;11;2161;48.022222222222226;true
4.5.0;bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/IndexCorruptionTest.java;159;256.7142857142857;8;3984;498.0;986;5;29;3.625;true
4.5.0;bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/IndexPersistenceMgrTest.java;131;221.42857142857142;14;9644;688.8571428571429;3015;9;63;4.5;true
4.5.0;bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/LedgerCacheTest.java;133;386.0;43;13683;318.2093023255814;3194;15;207;4.813953488372093;true
4.5.0;bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/LedgerStorageTest.java;59;109.57142857142857;6;8164;1360.6666666666667;3155;5;5;0.8333333333333334;true
4.5.0;bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/TestEntryMemTable.java;269;133.14285714285714;7;8499;1214.142857142857;3206;6;477;68.14285714285714;false
4.5.0;bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/TestGcOverreplicatedLedger.java;246;195.0;14;10339;738.5;3206;8;287;20.5;true
4.5.0;bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/TestLedgerDirsManager.java;86;370.85714285714283;20;11487;574.35;3206;12;653;32.65;true
4.5.0;bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/TestSkipListArena.java;208;133.14285714285714;4;7198;1799.5;3206;3;227;56.75;false
4.5.0;bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/TestSyncThread.java;346;339.42857142857144;23;11288;490.7826086956522;3206;11;487;21.17391304347826;true
4.5.0;bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/UpdateCookieCmdTest.java;222;184.42857142857142;9;6992;776.8888888888889;2314;6;33;3.6666666666666665;true
4.5.0;bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/UpgradeTest.java;122;334.42857142857144;20;9578;478.9;2534;9;124;6.2;true
4.5.0;bookkeeper-server/src/test/java/org/apache/bookkeeper/client/BookKeeperAdminTest.java;236;145.57142857142858;18;9997;555.3888888888889;3197;7;189;10.5;true
4.5.0;bookkeeper-server/src/test/java/org/apache/bookkeeper/client/BookKeeperClientZKSessionExpiry.java;85;136.42857142857142;4;4790;1197.5;1734;4;3;0.75;true
4.5.0;bookkeeper-server/src/test/java/org/apache/bookkeeper/client/BookKeeperCloseTest.java;682;292.7142857142857;14;10109;722.0714285714286;3199;9;220;15.714285714285714;true
4.5.0;bookkeeper-server/src/test/java/org/apache/bookkeeper/client/BookKeeperDiskSpaceWeightedLedgerPlacementTest.java;458;87.71428571428571;10;8295;829.5;2915;6;251;25.1;true
4.5.0;bookkeeper-server/src/test/java/org/apache/bookkeeper/client/BookKeeperTest.java;95;376.42857142857144;40;13642;341.05;3194;16;363;9.075;true
4.5.0;bookkeeper-server/src/test/java/org/apache/bookkeeper/client/BookKeeperTestClient.java;67;386.7142857142857;12;9311;775.9166666666666;2977;8;38;3.1666666666666665;true
4.5.0;bookkeeper-server/src/test/java/org/apache/bookkeeper/client/BookieRecoveryTest.java;613;367.7142857142857;46;12634;274.6521739130435;2915;12;520;11.304347826086957;true
4.5.0;bookkeeper-server/src/test/java/org/apache/bookkeeper/client/BookieWriteLedgerTest.java;236;325.2857142857143;27;11690;432.962962962963;2872;13;117;4.333333333333333;true
4.5.0;bookkeeper-server/src/test/java/org/apache/bookkeeper/client/BookieWriteLedgersWithDifferentDigestsTest.java;207;80.85714285714286;6;4626;771.0;1730;5;76;12.666666666666666;true
4.5.0;bookkeeper-server/src/test/java/org/apache/bookkeeper/client/ClientUtil.java;37;360.85714285714283;14;10119;722.7857142857143;2977;5;45;3.2142857142857144;true
